type,vmag,bmag,ra,de,smax,smin,angl,morp,snam,ids
G,13.0,13.75,48.21367014352402,4.706997118870474,0.030665841826062728,0.01999964766344227,21.93354059485038,SBc,IC 302,IC 302|UGC 2595|PGC 11972|MCG+01-09-002|SDSS J031251.27+044225.3
GiG,13.0,14.0,14.386354024263332,30.280735270089924,0.022666409647508948,0.011499904128185086,117.27729869083265,S0,NGC 311,NGC 311|UGC 592|PGC 3434|MCG+05-03-028
rG,13.0,14.875,14.59432133165916,26.866281015318464,0.016666515348476265,0.016666515348476265,9.959617923171857,dG...,NGC 326,NGC 326|UGC 601|PGC 3482|MCG+04-03-025
G,13.0,13.625,22.694360489139928,21.440433380174053,0.0241664899439729,0.022499923786489896,4.9798089615859285,SBbc,NGC 575,NGC 575|IC 1710|UGC 1081|PGC 5634|MCG+03-04-051
GiC,13.0,14.6875,49.565309938756094,41.857762479288205,0.03166646453946953,0.027166650536900802,164.7253661001008,E,NGC 1265,NGC 1265|UGC 2651|PGC 12287|MCG+07-07-052|SDSS J031815.67+415127.9
Sy2,13.0,13.875,12.196422914080845,31.95696956034308,0.019499763193561993,0.01033322244058236,39.83847169268743,S0a,NGC 262,NAME Markarian 348|NGC 262|UGC 499|PGC 2855|MCG+05-03-008
G,13.0,13.875,30.867083104673387,38.11697032371002,0.02999989838198653,0.02999989838198653,64.9053752296593,SBa/Sa,NGC 797,NGC 797|UGC 1541|PGC 7832|MCG+06-05-078
GiG,13.0625,13.75,20.73057011218738,33.17393168552085,0.03099966732174708,0.009833124527290522,99.81999087044153,Sab,NGC 494,NGC 494|UGC 919|PGC 5035|MCG+05-04-034|SDSS J012255.36+331026.1
rG,13.0625,14.25,49.179079816664824,41.32489844100053,0.0249997730227144,0.023666605474092623,24.954997717610382,S0,IC 310,IC 310|UGC 2624|PGC 12171|MCG+07-07-045|SDSS J031642.97+411929.6
GiG,nan,13.0625,21.417924491764275,34.712933814970114,0.03699998850760289,0.03266623347923008,161.14437988053342,E/S0,NGC 529,NGC 529|UGC 995|PGC 5299|MCG+06-04-019
GiG,nan,13.0625,27.43247466920851,35.78566283544474,0.021999612429786496,0.016666515348476265,84.60079943728005,E/S0,NGC 679,NGC 679|UGC 1283|UGC 1283 B|PGC 6711|MCG+06-05-012
LIN,13.0625,13.9375,29.894730544241266,14.008210846149357,0.02133324209888717,0.017666284288236817,163.830119545209,S0A ,NGC 774,NGC 774|UGC 1469|PGC 7536|MCG+02-06-008|SDSS J015934.72+140029.5|SDSS J015934.73+140029.5
GiP,13.0625,14.1875,39.90223492368408,10.793257025523845,0.025999968849298075,0.007666460456515682,69.82923128156447,S0a ,NGC 1029,NGC 1029|UGC 2149|PGC 10078|MCG+02-07-024
GiC,13.125,14.25,50.0505880490963,41.36702704780116,0.023166294117389224,0.017833197036078993,26.96930246611705,E ,NGC 1282,NGC 1282|UGC 2675|PGC 12471|MCG+07-07-068|SDSS J032012.10+412201.1
EmG,13.125,13.6875,32.10406109921388,14.349593946150327,0.02233301103864772,0.013166470285668088,66.695868339443,Sb ,NGC 820,NGC 820|UGC 1629|PGC 8165|MCG+02-06-036|SDSS J020824.98+142058.4|SDSS J020824.97+142058.4
PaG,nan,13.1875,74.49636101313642,68.32350241865693,0.03966632360484644,0.0241664899439729,85.94366926961783,S,IC 396,IC 396|UGC 3203|PGC 16423|MCG+11-07-002
IG,nan,13.1875,43.42233342189542,13.014223661521221,0.036832648872937586,0.012666585815787812,146.8204350022638,S,NGC 1134,NGC 1134|UGC 2365|PGC 10928|MCG+02-08-027
GiG,nan,13.1875,45.89481750521026,46.38631791788435,0.0551665841525431,0.03249974761821103,38.94322513779558,SBb/Sb,NGC 1169,NGC 1169|UGC 2503|PGC 11521|MCG+08-06-025
GiG,nan,13.1875,27.558457508449386,27.64568243924503,0.049166262966687295,0.013666568198959925,89.97227876663116,Sb,NGC 684,NGC 684|IC 165|UGC 1292|PGC 6759|MCG+04-05-017
GiG,nan,13.1875,32.755319636574555,37.666389574353474,0.01749979842721777,0.008333257674238133,21.93354059485038,S,NGC 834,NGC 834|UGC 1672|PGC 8352|MCG+06-05-099
G,nan,13.1875,33.05126148802743,44.568336711785925,0.03199943626150763,0.027999506728819176,128.91550390442674,SBb,NGC 846,NGC 846|NGC 847|UGC 1688|PGC 8430|MCG+07-05-024
rG,nan,13.1875,38.85356182946624,40.86969706867047,0.0266663391801974,0.010499921745012972,131.60124356910228,Sa,NGC 982,NGC 982|UGC 2066|PGC 9838|MCG+07-06-039
GiG,13.1875,13.5625,21.182545927681897,33.42959249634358,0.024332975804991948,0.009999823831721134,19.919235846343714,S0,NGC 517,NGC 517|UGC 960|PGC 5214|MCG+05-04-054|SDSS J012443.80+332546.5
GiG,13.1875,12.8125,30.27753874155836,31.882431705930735,0.02299980825637017,0.0124998865113572,62.66725884242966,SBc ,NGC 783,NGC 783|IC 1765|UGC 1497|PGC 7657|MCG+05-05-042|SDSS J020106.61+315256.7
GiG,13.25,13.875,48.13794725129068,39.31893676856503,0.025166258883733448,0.007666460456515682,28.87170139526224,Sb,NGC 1233,NGC 1233|UGC 2586|PGC 11955|PGC 11941|MCG+06-08-003|SDSS J031233.07+391908.1
LIN,13.25,15.375,31.368866367142925,13.251513824797557,0.0233332068652314,0.0233332068652314,24.954997717610382,E5A(x) ,NGC 810,NGC 810|UGC 1583|PGC 7965|MCG+02-06-026|SDSS J020528.56+131505.8
BiC,13.25,14.25,28.193675346544286,36.151812201376174,0.04266648419777434,0.02049995902014567,37.82416694418076,E,NGC 708,NGC 708|UGC 1348|PGC 6962|MCG+06-05-031
IG,nan,13.25,61.94545128113193,69.81242901620625,0.06699903311594316,0.06216496673086696,89.97227876663116,SA(s)ab.pec ,IC 356,IC 356|UGC 2953|PGC 14508|MCG+12-04-011
GiG,nan,13.25,68.76656312973729,73.26240537730365,0.03249974761821103,0.021999612429786496,34.91461564078224,E,NGC 1573,NGC 1573|UGC 3077|PGC 15570|MCG+12-05-008
GiG,nan,13.25,17.153967166519827,39.64435430138109,0.02733313639791985,0.02233301103864772,21.93354059485038,E...,NGC 393,NGC 393|UGC 707|PGC 4061|MCG+06-03-015
GiP,nan,13.25,27.3535791541057,21.997300410752448,0.0513331404808737,0.012833285120218425,77.88645027559116,Sb,NGC 678,NGC 678|UGC 1280|PGC 6690|MCG+04-05-014
GiG,nan,13.25,27.684028828792773,35.284559176797615,0.01483303644315109,0.006333292907893906,152.1919143316149,SBb,NGC 688,NGC 688|UGC 1302|PGC 6799|MCG+06-05-015
GiG,nan,13.25,38.69572981812559,32.84618164310323,0.03049935596504368,0.025499657492594675,84.60079943728005,E/S0,NGC 978,NGC 978|NGC 978A|UGC 2057|PGC 9821|MCG+05-07-016
GiG,13.25,13.5625,22.94377338441939,33.615551226686335,0.01799968289709804,0.014166666112251765,159.3538867707497,Sc,NGC 579,NGC 579|UGC 1089|PGC 5691|MCG+05-04-064|SDSS J013146.50+333655.9
GiP,13.25,14.0,19.061874643230627,31.03386607892133,0.03316654483593348,0.008333257674238133,38.94322513779558,SBab,NGC 452,NGC 452|UGC 820|PGC 4596|MCG+05-04-010|SDSS J011614.80+310201.6
G,13.25,14.25,42.067193154713706,34.41981283164446,0.019333277332542944,0.0124998865113572,98.92474431554969,Sc ,NGC 1093,NGC 1093|UGC 2274|PGC 10606|MCG+06-07-011|SDSS J024816.13+342511.3
GiG,13.3125,14.375,49.74226647977277,41.47004337595787,0.01749979842721777,0.016166630878595992,0.0,E,NGC 1270,NGC 1270|UGC 2660|PGC 12350|MCG+07-07-057|SDSS J031858.10+412812.4
GiG,13.3125,13.25,27.63853293873132,36.370757330315506,0.021166329351044996,0.019333277332542944,89.97227876663116,S0,NGC 687,NGC 687|UGC 1298|PGC 6782|MCG+06-05-014
IG,13.3125,14.1875,30.957531884757273,14.739017181678577,0.04116640390131039,0.01116650551932386,8.952465548918523,1,IC 196,IC 196|UGC 1556|PGC 7856|MCG+02-06-018|SDSS J020349.80+144420.8|SDSS J020349.78+144420.9|SDSS J020349.79+144420.8
GiG,nan,13.375,17.308983432375133,32.752085542002554,0.03999929532688454,0.013166470285668088,85.94366926961783,S0a,NGC 403,NGC 403|UGC 715|PGC 4111|MCG+05-03-068
GiG,13.375,14.0,18.906873745300953,33.06779054581886,0.036832648872937586,0.035832879933177034,14.995379794438527,Sa ,NGC 447,NGC 447|IC 1656|UGC 804|PGC 4550|MCG+05-04-006|SDSS J011537.64+330403.9
GiG,13.375,14.0,20.733158753882815,33.471400084253226,0.018166595644940216,0.012833285120218425,168.30635231966824,S0a ,NGC 495,NGC 495|UGC 920|PGC 5037|MCG+05-04-035|SDSS J012255.95+332817.0
GiG,nan,13.375,30.047979498648832,38.0214262225053,0.018666480114820493,0.014999949190993265,110.56294952914376,E,IC 179,IC 179|UGC 1475|PGC 7581|MCG+06-05-075
G,nan,13.375,65.86292677016,75.29556827810873,0.03033287010402463,0.017333312566198716,129.8107504593186,SBb,NGC 1530,NGC 1530|UGC 3013|PGC 15018|MCG+13-04-004
GiG,nan,13.375,18.0402798339773,32.12315147794406,0.02299980825637017,0.01749979842721777,172.7825850941275,S0,NGC 420,NGC 420|UGC 752|PGC 4320|MCG+05-03-083
G,nan,13.375,29.89964486534909,30.90990156058019,0.014166666112251765,0.00816655836980752,69.82923128156447,S,NGC 769,NGC 769|UGC 1467|PGC 7537|MCG+05-05-037
GiG,nan,13.375,37.364645477200675,31.64099134895997,0.02733313639791985,0.01916636458470077,19.919235846343714,S0,NGC 940,NGC 940|UGC 1964|PGC 9478|MCG+05-06-050
GiG,nan,13.375,39.206703100123384,33.32725577200929,0.025333171631575623,0.017833197036078993,35.80986219567409,SB0/Sa,NGC 987,NGC 987|UGC 2093|PGC 9911|MCG+05-07-021
Sy2,13.375,13.375,21.11168954523219,33.79950871160228,0.01033322244058236,0.00516661122029118,80.57218994026671,Sc ,NGC 513,NGC 513|UGC 953|PGC 5174|MCG+06-04-016|SDSS J012426.80+334758.1
AGN,13.4375,14.1875,30.93664175118079,38.25878554144698,0.04599961651274034,0.009833124527290522,150.40142122183119,Sc,NGC 801,NGC 801|UGC 1550|PGC 7847|MCG+06-05-079
GiP,13.4375,13.875,29.806843085096133,18.95464408835602,0.015166435052012315,0.01033322244058236,14.995379794438527,Sb,NGC 770,NGC 770|UGC 1463|PGC 7517|MCG+03-06-010
G,nan,13.5,40.12075999598945,19.297077329941878,0.0233332068652314,0.01716639981835654,2.993480667919631,Sm,NGC 1036,NGC 1036|IC 1828|UGC 2160|PGC 10127|MCG+03-07-041
G,nan,13.5,44.54286693637095,3.3619388512339414,0.02049995902014567,0.014166666112251765,52.81954673861929,E/S,NGC 1153,NGC 1153|UGC 2439|PGC 11230|MCG+00-08-059
G,nan,13.5,47.116547102428704,2.1085720312234155,0.019666249054581045,0.017333312566198716,41.852776441194095,Sc,NGC 1219,NGC 1219|UGC 2556|PGC 11752|MCG+00-09-006
GiG,nan,13.5,13.781337575130935,31.542281455074953,0.026833251928039575,0.00858319990917827,164.7253661001008,SB:b,NGC 295,NGC 295|UGC 562|PGC 3260|MCG+05-03-024
LSB,nan,13.5,13.839721178382554,31.677280144020244,0.037166474368621936,0.01466655058213204,163.830119545209,Sc,NGC 296,NGC 296|UGC 565|PGC 3274|MCG+05-03-027
GiG,nan,13.5,18.260790783783857,38.76841327617828,0.01483303644315109,0.013999753364409588,64.9053752296593,S,NGC 425,NGC 425|UGC 758|PGC 4379|MCG+06-03-023
G,nan,13.5,21.919299650430908,37.18299659622419,0.02483328716169535,0.009833124527290522,136.9727228984534,SBbc,NGC 551,NGC 551|UGC 1034|PGC 5450|MCG+06-04-027
G,nan,13.5,25.613453566808957,26.143071557693588,0.021166329351044996,0.01799968289709804,31.781252698660758,SB0,NGC 656,NGC 656|UGC 1194|PGC 6293|MCG+04-05-002
GiG,nan,13.5,26.594499250507212,36.460273789577684,0.01999964766344227,0.013666568198959925,31.781252698660758,Sb,NGC 668,NGC 668|UGC 1238|PGC 6502|MCG+06-05-003
G,nan,13.5,30.936255845492685,16.030961123564744,0.04449953621627639,0.015332920913031364,9.959617923171857,Sc,NGC 803,NGC 803|UGC 1554|PGC 7849|MCG+03-06-028
GiG,nan,13.5,39.35621252596037,21.100844912377504,0.013166470285668088,0.009833124527290522,7.9453131746651895,S:,NGC 992,NGC 992|UGC 2103|PGC 9938|MCG+03-07-035
GiG,13.5,14.1875,49.363457358214724,41.40513608827524,0.02149972795990622,0.008333257674238133,85.94366926961783,S0a,NGC 1260,NGC 1260|UGC 2634|PGC 12219|MCG+07-07-047|SDSS J031727.23+412418.7|SDSS J031727.22+412418.6
GiG,13.5,14.1875,14.412778318614818,43.80080444908955,0.020166560411284444,0.015999718130753814,6.994113710092596,SAB0a ,NGC 317A,NGC 317A|UGC 593|PGC 3442|MCG+07-03-009|SDSS J005739.06+434802.8
GiG,13.5625,14.75,42.93022170729061,42.82835285091446,0.03499959685443554,0.028999275668579728,35.80986219567409,Sa ,IC 262,IC 262|UGC 2335|PGC 10850|MCG+07-06-080|SDSS J025143.25+424942.1
BiC,13.5625,14.5625,43.61416611492438,41.57964059137989,0.046999385452500896,0.017833197036078993,76.9912037206993,S0,NGC 1129,NGC 1129|UGC 2373|PGC 10959|MCG+07-07-004
GiG,nan,13.5625,41.984803997850435,41.24639907686957,0.021999612429786496,0.013166470285668088,42.971834634808914,Sc,NGC 1086,NGC 1086|UGC 2258|PGC 10587|MCG+07-06-071
GiG,nan,13.5625,45.995853078507665,43.39827066544946,0.029499587025283127,0.013499868894529313,146.8204350022638,Sc,NGC 1171,NGC 1171|TYC 2859-2259-1|UGC 2510|PGC 11552|MCG+07-07-018
GiG,nan,13.5625,61.26613432666085,70.99638083712536,0.037166474368621936,0.011499904128185086,20.926388220597048,S,NGC 1485,NGC 1485|UGC 2933|PGC 14432|MCG+12-04-010
LSB,nan,13.5625,10.435928848905482,36.359579725738776,0.021999612429786496,0.011833302737046312,45.88138593820743,S,NGC 218,NGC 218|UGC 440|PGC 2493|MCG+06-02-013
GiG,nan,13.5625,26.525785839909595,34.374497941596005,0.012833285120218425,0.008666656283099358,80.57218994026671,-4.6,NGC 666,NGC 666|UGC 1236|PGC 6483|MCG+06-05-002
GiG,nan,13.5625,29.17030019030225,33.04350580822488,0.03049935596504368,0.02733313639791985,129.8107504593186,E,NGC 736,NGC 736|UGC 1414|PGC 7289|MCG+05-05-028
GiG,13.5625,14.1875,34.29472474718485,14.547806035864083,0.016833001209495317,0.005499903107446624,3.9726565873325947,5,NGC 871,NGC 871|UGC 1759|PGC 8722|MCG+02-06-053
rG,13.625,12.0625,38.555772411842874,29.311241143825455,0.0551665841525431,0.026833251928039575,150.40142122183119,Sab,NGC 972,NGC 972|UGC 2045|PGC 9788|MCG+05-07-010
GiG,13.625,14.875,49.535055615827524,41.75437732091631,0.01983316180242322,0.00949993936184086,124.43927112996748,E,IC 312,IC 312|UGC 2644|PGC 12279|MCG+07-07-051|SDSS J031808.40+414515.6
GiG,13.625,14.5,49.83874973198837,41.49059200007586,0.042499998336755294,0.02083293074218377,75.64833388836152,E,NGC 1272,NGC 1272|UGC 2662|PGC 12384|MCG+07-07-058|SDSS J031921.28+412926.6
GiP,13.625,14.0,20.15913599565664,29.698895360358673,0.023666605474092623,0.016666515348476265,137.86796945334527,S,IC 1672,IC 1672|UGC 872|PGC 4848|MCG+05-04-024|SDSS J012038.19+294156.1
GiG,13.625,15.0625,50.24131766657431,41.89383953848421,0.020999843490025944,0.014499637834289864,41.852776441194095,E,IC 313,IC 313|UGC 2682|PGC 12558|MCG+07-07-073|SDSS J032057.91+415337.8
GiG,13.6875,14.0,30.608311142683714,32.07220851201953,0.011499904128185086,0.007999859065376907,3.9726565873325947,,NGC 789,NGC 789|UGC 1520|PGC 7760|MCG+05-05-047|SDSS J020226.04+320420.3
GiG,13.6875,14.25,47.55387386970084,40.765693778178694,0.01983316180242322,0.010833320353874198,72.96259422368597,SAb ,IC 1887,IC 1887|IC 292|UGC 2567|PGC 11846|MCG+07-07-030|SDSS J031012.88+404556.5
GiG,13.6875,14.5,40.96051809406413,32.51180973228527,0.016166630878595992,0.015332920913031364,144.13469533758823,Sc,NGC 1067,NGC 1067|UGC 2204|PGC 10339|MCG+05-07-043
GiG,nan,13.6875,42.668731330011276,41.67158518289201,0.03033287010402463,0.03033287010402463,34.91461564078224,S0,NGC 1106,NGC 1106|UGC 2322|PGC 10792|MCG+07-06-076
GiG,nan,13.6875,47.064473740196526,38.38217632389784,0.027999506728819176,0.019666249054581045,130.70599701421045,Sb,NGC 1207,NGC 1207|UGC 2548|PGC 11737|MCG+06-07-043
GiG,nan,13.6875,21.389893395410546,33.671411928813285,0.029499587025283127,0.017333312566198716,56.84815623563262,S0A ,NGC 528,NGC 528|UGC 988|PGC 5290|MCG+05-04-057
GiG,nan,13.6875,22.991854501081693,33.47651248084698,0.03449928549773213,0.00816655836980752,57.74340279052448,SBb,NGC 582,NGC 582|UGC 1094|PGC 5702|MCG+05-04-065
GiG,nan,13.6875,23.13888969089184,35.35861550287348,0.037166474368621936,0.010999806214893248,67.59111489433485,SBb/Sb,NGC 587,NGC 587|IC 1713|UGC 1100|PGC 5746|MCG+06-04-037
G,nan,13.6875,27.80978285669645,22.58221049051562,0.007999859065376907,0.006999876682204794,50.80524199011262,Sc,NGC 695,NGC 695|UGC 1315|PGC 6844
GiG,nan,13.6875,29.459691890341087,36.34310189436612,0.018666480114820493,0.017666284288236817,9.959617923171857,E... ,NGC 759,NGC 759|UGC 1440|PGC 7397|MCG+06-05-067
Sy2,nan,13.6875,38.583755696872416,32.50555669410013,0.0546662727958397,0.007166575986635407,48.79093724160595,Sb,NGC 973,NGC 973|UGC 2048|PGC 9795|MCG+05-07-013
GiG,13.6875,15.0,50.401980791325926,41.39278369116128,0.014333151973270813,0.014333151973270813,0.0,E...,NGC 1293,NGC 1293|PGC 12597|MCG+07-07-075|SDSS J032136.45+412334.1
G,nan,13.6875,30.47044035919243,23.551470682801018,0.012999984424649037,0.01116650551932386,85.94366926961783,5,IC 189,IC 189|PGC 7716|MCG+04-05-039
G,13.6875,13.5,22.705625178628573,41.25731713425784,0.006499992212324519,0.005499903107446624,119.96303835550822,SAa ,NGC 573,NGC 573|UGC 1078|PGC 5638|SDSS J013049.33+411526.0
GiG,13.6875,14.375,45.49933589188821,42.58492832398981,0.019666249054581045,0.01549983366087354,131.60124356910228,Sab ,NGC 1164,NGC 1164|UGC 2490|PGC 11441|MCG+07-07-016|SDSS J030159.84+423505.7
Sy2,13.75,14.0,20.33475552714329,40.488169531822756,0.0258330561014559,0.009166540752979634,134.28698323377785,SABbc ,NGC 477,NGC 477|UGC 886|PGC 4915|MCG+07-03-032|SDSS J012120.34+402917.4
GiP,13.75,13.875,27.743716144402217,21.997549712657154,0.00949993936184086,0.005666602411877237,162.93487299031713,SABa ,NGC 694,NGC 694|UGC 1310|PGC 6816|MCG+04-05-020|SDSS J015058.46+215950.5
GiG,13.75,14.5,30.0973890871047,24.58052064353341,0.01999964766344227,0.014499637834289864,9.959617923171857,SBb,IC 1764,IC 1764|UGC 1486|PGC 7603|MCG+04-05-033|SDSS J020023.37+243449.8
GiG,nan,13.75,27.312428971903667,20.71131751646441,0.026999737789058627,0.012166487902495974,89.97227876663116,6,IC 163,IC 163|UGC 1276|PGC 6675|MCG+03-05-018
GiG,nan,13.75,28.79248144617385,35.281851006791705,0.03766593195167908,0.03166646453946953,106.98196330957636,E,IC 171,IC 171|UGC 1388|PGC 7139|MCG+06-05-050
GiG,nan,13.75,46.54124709882773,42.37192545962839,0.07149842023168877,0.035832879933177034,13.988227420185192,Sc,IC 284,IC 284|UGC 2531|PGC 11643|MCG+07-07-023
G,nan,13.75,15.23096667929059,47.68198431286817,0.04266648419777434,0.012166487902495974,153.9824074413986,SBb/Sc,IC 65,IC 65|UGC 625|PGC 3635|MCG+08-03-005
IG,nan,13.75,39.79985380312018,10.846810831258619,0.047666182670223343,0.017666284288236817,150.40142122183119,Sb,NGC 1024,NGC 1024|UGC 2142|PGC 10048|MCG+02-07-020
GiG,nan,13.75,46.13476546584738,42.3393761931387,0.02933310116426408,0.009166540752979634,153.9824074413986,S,NGC 1175,NGC 1175|UGC 2515|PGC 11578|MCG+07-07-019
GiG,nan,13.75,10.90226257580901,30.587007782662447,0.02083293074218377,0.018499994253801444,119.96303835550822,E:,NGC 233,NGC 233|UGC 464|PGC 2604|MCG+05-02-041
G,nan,13.75,28.68940364631461,39.38354694301876,0.0233332068652314,0.013833267503390539,123.54402457507562,SBb,NGC 721,NGC 721|UGC 1376|PGC 7097|MCG+06-05-043
LSB,nan,13.75,29.462516173562886,44.9186024728025,0.03033287010402463,0.02149972795990622,85.94366926961783,I...,NGC 746,NGC 746|UGC 1438|PGC 7399|MCG+07-05-003
GiG,nan,13.75,31.23186643277082,28.987514082828966,0.02849981808552258,0.01799968289709804,141.44895567291266,E,NGC 807,NGC 807|UGC 1571|PGC 7934|MCG+05-06-001
GiG,nan,13.75,36.695088863053535,20.49751039732822,0.03383248828000968,0.019666249054581045,51.92430018372743,S0 ,NGC 924,NGC 924|UGC 1912|PGC 9302|MCG+03-07-012
GiG,nan,13.75,37.13966587612964,20.283711815928495,0.0258330561014559,0.01899987872368172,96.68662792832005,E,NGC 938,NGC 938|UGC 1947|PGC 9423|MCG+03-07-017
GiG,nan,13.75,38.52597571158869,34.480000458610604,0.01999964766344227,0.0074999745954966324,48.79093724160595,E,NGC 968,NGC 968|UGC 2040|PGC 9779|MCG+06-06-056
G,13.8125,14.0625,32.14320491334722,29.23405659110973,0.009999823831721134,0.0074999745954966324,4.9798089615859285,3,NGC 819,NGC 819|UGC 1632|PGC 8174|SDSS J020834.37+291402.3
GiG,13.8125,14.75,17.10846103117462,33.14794281572895,0.010666621049443586,0.005666602411877237,129.8107504593186,S0 ,NGC 394,NGC 394|PGC 4049|MCG+05-03-063
GiG,nan,13.8125,35.834980216346814,41.95145901432243,0.02916661530324503,0.007833159760946295,169.2015988745601,dE ,NGC 898,NGC 898|UGC 1842|PGC 9073|MCG+07-06-004
rG,13.8125,14.4375,26.147669982552298,37.69577646325745,0.013499868894529313,0.009166540752979634,12.981075045931858,S,NGC 662,NGC 662|UGC 1220|PGC 6393|MCG+06-04-060
GiG,13.8125,14.8125,48.9799490665077,37.15396829225164,0.013833267503390539,0.010833320353874198,91.76277187641486,SABa ,IC 1900,IC 1900|PGC 12124|MCG+06-08-007
GiG,nan,13.875,30.37816108841098,26.480974676312435,0.037166474368621936,0.012166487902495974,69.82923128156447,SBa,IC 187,IC 187|UGC 1507|PGC 7683|MCG+04-05-037
GiG,nan,13.875,35.670454619619555,28.257030473738027,0.02566657024043685,0.01983316180242322,15.890626349330379,Sc,IC 221,IC 221|UGC 1835|PGC 9035|MCG+05-06-034
GiG,nan,13.875,16.823245991813245,32.48281557925857,0.0241664899439729,0.022499923786489896,79.67694338537486,E,NGC 380,NGC 380|UGC 682|PGC 3969|MCG+05-03-051
GiP,nan,13.875,23.967634108929868,33.68197823145929,0.025333171631575623,0.023999577196130724,119.96303835550822,E...,NGC 614,NGC 614|UGC 1140|PGC 5933|MCG+05-04-075
GiG,nan,13.875,28.373550085883853,36.221333281843144,0.024332975804991948,0.00583330171630785,110.56294952914376,S0a,NGC 714,NGC 714|UGC 1358|PGC 7009|MCG+06-05-037
rG,nan,13.875,29.15836101963307,34.17687324815087,0.0266663391801974,0.006833284099479963,135.1822297886697,Sb,NGC 735,NGC 735|UGC 1411|PGC 7282|PGC 7275|MCG+06-05-058
GiG,nan,13.875,30.4165809024923,31.826519777385013,0.0266663391801974,0.014999949190993265,76.9912037206993,E/S0,NGC 785,NGC 785|IC 1766|UGC 1509|PGC 7694|MCG+05-05-046
rG,nan,13.875,36.52148252982475,42.144101084768046,0.025999968849298075,0.017333312566198716,115.48680558104896,S...,NGC 914,NGC 914|UGC 1887|PGC 9253|MCG+07-06-017
GiG,nan,13.875,38.607480358954454,32.95445038673167,0.0533326783603948,0.04333328141549679,14.995379794438527,S,NGC 974,NGC 974|UGC 2049|PGC 9802|MCG+05-07-012
GiG,nan,13.875,39.07585716619346,11.642102690289219,0.024666374413853175,0.018666480114820493,40.95752988630225,E,NGC 990,NGC 990|UGC 2089|PGC 9890|MCG+02-07-018
LSB,13.875,14.1875,27.55137972492196,27.196225256006954,0.0241664899439729,0.0133331695900987,133.391736678886,Scd ,IC 1731,IC 1731|UGC 1291|PGC 6756|MCG+04-05-018|SDSS J015012.38+271145.8
Sy2,13.875,14.6875,23.380138802565845,35.66822797795013,0.023833091335111672,0.01899987872368172,0.0,SB0/Sa,NGC 591,NGC 591|TYC 2305-1090-1|UGC 1111|PGC 5800|MCG+06-04-038
GiG,nan,13.875,18.781737849517157,33.37736545485508,0.013666568198959925,0.011999788598065362,16.897778723583713,S,NGC 443,NGC 443|IC 1653|UGC 796|PGC 4512|MCG+05-04-005
G,nan,13.875,24.24869297818129,42.323243286319126,0.013666568198959925,0.012833285120218425,29.990759588877054,,NGC 620,NGC 620|UGC 1150|PGC 5990|MCG+07-04-006
GiG,nan,13.875,28.28519988142245,36.81984226824381,0.01799968289709804,0.011833302737046312,82.81030632749633,S0,NGC 712,NGC 712|UGC 1352|PGC 6988|MCG+06-05-035
G,nan,13.875,31.89046400839467,17.20260323605219,0.01483303644315109,0.00666658479504935,28.87170139526224,3,NGC 817,NGC 817|UGC 1611|PGC 8109|MCG+03-06-033
